2023-04-18 15:25:03.046158,3.592,12.243,18.977,22.681,2.257,18.658,27.826,29.505,29.868
2023-04-18 15:30:02.369281,5.391,15.32,22.991,27.211,11.641,31.6,42.061,43.977,44.394
2023-04-18 15:35:02.685495,3.489,8.482,12.304,14.406,11.415,22.147,27.37,28.326,28.535
2023-04-18 15:40:03.003486,4.547,9.571,13.37,15.459,18.884,30.609,35.816,36.768,36.978
2023-04-18 15:45:02.326014,3.48,11.48,17.701,21.123,3.217,18.527,26.997,28.549,28.885
2023-04-18 15:50:02.718210,3.592,12.243,18.977,22.681,2.257,18.658,27.826,29.505,29.868
2023-04-18 15:55:03.191898,6.081,20.028,30.872,36.837,5.709,32.411,47.177,49.882,50.468
2023-04-18 16:00:02.580981,3.341,7.468,10.607,12.334,12.692,21.972,26.269,27.055,27.228
2023-04-18 16:05:02.947086,8.556,24.654,37.101,43.947,17.562,49.756,66.727,69.835,70.511
2023-04-18 16:10:02.323672,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 16:15:02.697140,2.876,7.362,10.808,12.704,8.406,17.817,22.523,23.384,23.572
2023-04-18 16:20:03.217036,2.694,9.182,14.233,17.011,1.693,13.994,20.869,22.128,22.401
2023-04-18 16:25:02.537479,3.341,7.468,10.607,12.334,12.692,21.972,26.269,27.055,27.228
2023-04-18 16:30:02.862676,4.564,12.745,19.06,22.533,10.465,27.019,35.633,37.21,37.553
2023-04-18 16:35:03.176456,7.516,20.624,30.734,36.295,18.219,44.925,58.717,61.243,61.793
2023-04-18 16:40:02.489472,4.048,12.291,18.68,22.194,6.616,22.804,31.509,33.104,33.45
2023-04-18 16:45:02.814102,5.039,12.921,18.976,22.307,14.664,31.186,39.455,40.969,41.299
2023-04-18 16:50:03.141105,3.134,9.119,13.748,16.295,6.193,18.12,24.431,25.587,25.839
2023-04-18 16:55:02.468923,5.27,17.557,27.114,32.371,4.403,27.848,40.861,43.245,43.761
2023-04-18 17:00:02.829009,3.809,10.664,15.956,18.866,8.667,22.523,29.741,31.063,31.35
2023-04-18 17:05:03.206792,6.073,19.973,30.779,36.724,5.779,32.401,47.117,49.812,50.397
2023-04-18 17:10:02.571971,4.501,9.256,12.842,14.815,19.281,30.554,35.473,36.373,36.571
2023-04-18 17:15:02.922090,3.48,11.48,17.701,21.123,3.217,18.527,26.997,28.549,28.885
2023-04-18 17:20:02.390770,3.8,10.602,15.852,18.74,8.744,22.512,29.674,30.985,31.27
2023-04-18 17:25:02.759075,4.151,12.992,19.852,23.625,5.734,22.924,32.27,33.982,34.353
2023-04-18 17:30:03.107390,3.847,10.919,16.383,19.388,8.345,22.567,30.018,31.383,31.679
2023-04-18 17:35:02.410153,6.086,17.002,25.428,30.062,13.943,36.026,47.52,49.624,50.082
2023-04-18 17:40:02.712711,4.739,13.942,21.063,24.981,8.957,27.225,36.933,38.711,39.098
2023-04-18 17:45:03.021241,8.044,24.225,36.761,43.656,13.683,45.545,62.63,65.759,66.438
2023-04-18 17:50:02.328840,5.822,15.197,22.408,26.374,16.216,35.715,45.559,47.362,47.755
2023-04-18 17:55:02.638152,4.768,14.135,21.387,25.376,8.713,27.258,37.144,38.954,39.347
2023-04-18 18:00:02.958624,5.147,10.598,14.709,16.971,22.01,34.923,40.562,41.594,41.821
2023-04-18 18:05:02.276271,5.538,10.207,13.676,15.584,26.924,38.992,43.767,44.641,44.835
